hall,machine_name,median_count,n_days,count_group
楽園,シン・エヴァンゲリオン,2.0,102,XXS
楽園,ストライク・ザ・ブラッド,2.0,70,XXS
楽園,スマスロニューパルサーBT,2.0,4,XXS
楽園,スーパーリオエース,2.0,202,XXS
楽園,ドッチ,2.0,63,XXS
楽園,ドリフターズ,2.0,313,XXS
楽園,ニューパルサーBT,2.0,182,XXS
楽園,ニューパルサーSP4 with 太鼓の達人,2.0,351,XXS
楽園,ハイパーラッシュ,2.0,512,XXS
楽園,バキ 強くなりたくば喰らえ!!!,2.0,38,XXS
楽園,バジリスク絆2,2.0,303,XXS
楽園,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,2.0,444,XXS
楽園,ピンクパンサーSP,2.0,531,XXS
楽園,マジカルハロウィン ボーナストリガー,2.0,176,XXS
楽園,マッピー,2.0,534,XXS
楽園,メイドインアビス,2.0,67,XXS
楽園,ラブ嬢3～Wご指名はいかがですか?～,2.0,493,XXS
楽園,ワンパンマン,2.0,25,XXS
楽園,ワードオブライツII,2.0,405,XXS
楽園,七つの魔剣が支配する,2.0,472,XXS
楽園,不二子BT,2.0,182,XXS
楽園,主役は銭形4,2.0,243,XXS
楽園,乃木坂46,2.0,21,XXS
楽園,劇場版 魔法少女まどか☆マギカ[前編]始まりの物語/[後編]永遠の物語,2.0,345,XXS
楽園,戦国†恋姫,2.0,508,XXS
楽園,戦姫絶唱シンフォギア 正義の歌,2.0,139,XXS
楽園,新・必殺仕置人 回胴 CRASH SPEC,2.0,27,XXS
楽園,桃太郎電鉄 ～パチスロも定番!～,2.0,82,XXS
楽園,犬夜叉2,2.0,43,XXS
楽園,翔べ！ハーレムエース,2.0,340,XXS
楽園,花火絶景,2.0,227,XXS
楽園,閃乱カグラ2 SHINOVI MASTER,2.0,96,XXS
楽園,頭文字D,2.0,503,XXS
楽園,Sister Quest,2.5,202,XXS
楽園,A‐SLOT+ この素晴らしい世界に祝福を！,3.0,322,XXS
楽園,GALFY,3.0,28,XXS
楽園,Sister Quest(シスタークエスト),3.0,1,XXS
楽園,ありふれた職業で世界最強,3.0,402,XXS
楽園,いざ!番長,3.0,4,XXS
楽園,アズールレーン THE ANIMATION,3.0,315,XXS
楽園,ガメラ2,3.0,149,XXS
楽園,ガールズ&パンツァー 最終章,3.0,305,XXS
楽園,ゴジラ,3.0,140,XXS
楽園,ゴジラ対エヴァンゲリオン,3.0,248,XXS
楽園,スマスロ ギルティクラウン2,3.0,4,XXS
楽園,スマスロ バイオハザード5,3.0,1,XXS
楽園,スマスロ炎炎ノ消防隊,3.0,334,XXS
楽園,スマスロ真・北斗無双,3.0,24,XXS
楽園,スマスロ秘宝伝,3.0,135,XXS
楽園,ソードアート・オンライン,3.0,481,XXS
楽園,ダンジョンに出会いを求めるのは間違っているだろうか2,3.0,500,XXS
楽園,ニューゲッターマウス,3.0,455,XXS
楽園,バイオハザード7 レジデント イービル,3.0,474,XXS
楽園,バベル,3.0,48,XXS
楽園,バーニングエクスプレス,3.0,146,XXS
楽園,プリズムナナ,3.0,186,XXS
楽園,ペルソナ5,3.0,455,XXS
楽園,マクロスデルタ,3.0,522,XXS
楽園,マクロスフロンティア4,3.0,180,XXS
楽園,マタドールIII,3.0,174,XXS
楽園,モンスターハンターワールド:アイスボーン,3.0,320,XXS
楽園,南国育ち,3.0,31,XXS
楽園,咲‐Saki‐ 頂上決戦,3.0,96,XXS
楽園,回胴黙示録カイジ 狂宴,3.0,268,XXS
楽園,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,3.0,417,XXS
楽園,忍魂参 ～奥義皆伝ノ章～,3.0,26,XXS
楽園,攻殻機動隊,3.0,140,XXS
楽園,炎炎ノ消防隊,3.0,401,XXS
楽園,盾の勇者の成り上がり,3.0,441,XXS
楽園,真・一騎当千,3.0,325,XXS
楽園,範馬刃牙,3.0,107,XXS
楽園,絶対衝激III,3.0,1,XXS
楽園,絶対衝激IV,3.0,126,XXS
楽園,絶対衝激～PLATONIC HEART～,3.0,112,XXS
楽園,翔べ!ハーレムエース,3.0,4,XXS
楽園,聖闘士星矢 海皇覚醒 CUSTOM EDITION,3.0,287,XXS
楽園,鬼武者3,3.0,60,XXS
楽園,一方通行 とある魔術の禁書目録,3.5,130,XS
楽園, サラリーマン金太郎,4.0,101,XS
楽園,BIRDIE WING ‐Golf Girls' Story‐,4.0,14,XS
楽園,HEY！エリートサラリーマン鏡,4.0,491,XS
楽園,ToLOVEるダークネス TRANCE ver.8.7,4.0,303,XS
楽園,いざ！番長,4.0,338,XS
楽園,うしおととら 白面決戦,4.0,35,XS
楽園,うみねこのなく頃に2,4.0,140,XS
楽園,この素晴らしい世界に祝福を！,4.0,525,XS
楽園,にゃんこ大戦争 超神速,4.0,93,XS
楽園,ようこそ実力至上主義の教室へ,4.0,117,XS
楽園,わたしの幸せな結婚,4.0,110,XS
楽園,アレックス ブライト,4.0,350,XS
楽園,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,4.0,287,XS
楽園,ジャグラーガールズ,4.0,535,XS
楽園,スマスロキングパルサー,4.0,31,XS
楽園,ダーリン・イン・ザ・フランキス,4.0,90,XS
楽園,デビル メイ クライ5 スタイリッシュトライブ,4.0,249,XS
楽園,ネオプラネット,4.0,198,XS
楽園,バイオハザード5,4.0,446,XS
楽園,ルパン三世 大航海者の秘宝,4.0,295,XS
楽園,主役は銭形5,4.0,248,XS
楽園,押忍！番長4,4.0,452,XS
楽園,機動戦士ガンダムSEED,4.0,117,XS
楽園,無職転生 ～異世界行ったら本気だす～,4.0,181,XS
楽園,緑ドン VIVA!情熱南米編 REVIVAL,4.0,154,XS
楽園,聖戦士ダンバイン,4.0,255,XS
楽園,荒野のコトブキ飛行隊,4.0,26,XS
楽園,転生したら剣でした,4.0,272,XS
楽園,頭文字D 2nd,4.0,236,XS
楽園,麻雀物語,4.0,186,XS
楽園,Re:ゼロから始める異世界生活 season2,5.0,88,XS
楽園,ToLOVEるダークネス,5.0,342,XS
楽園,アイドルマスター ミリオンライブ！ ネクストプロローグ,5.0,106,XS
楽園,ゴッドイーター リザレクション,5.0,532,XS
楽園,スマート沖スロ スターハナハナ,5.0,344,XS
楽園,バイオハザード RE:2,5.0,502,XS
楽園,バンドリ！,5.0,212,XS
楽園,ファミスタ回胴版!!,5.0,477,XS
楽園,ヨルムンガンド,5.0,75,XS
楽園,ヱヴァンゲリヲン ～約束の扉～,5.0,304,XS
楽園,劇場版魔法少女まどか☆マギカ[新編]叛逆の物語,5.0,201,XS
楽園,押忍!番長ZERO,5.0,528,XS
楽園,新鬼武者2,5.0,515,XS
楽園,沖ドキ!DUO アンコール,5.0,155,XS
楽園,真打 吉宗,5.0,77,XS
楽園,とある科学の超電磁砲2,6.0,222,XS
楽園,クランキークレスト,6.0,533,XS
楽園,サラリーマン金太郎～MAX～,6.0,14,XS
楽園,スマスロ サンダーV,6.0,112,XS
楽園,スーパーブラックジャック,6.0,498,XS
楽園,バーサスリヴァイズ,6.0,535,XS
楽園,ファンキージャグラー2,6.0,535,XS
楽園,吉宗,6.0,341,XS
楽園,戦国乙女4 戦乱に閃く炯眼の軍師,6.0,528,XS
楽園,沖ドキ!BLACK,6.0,535,XS
楽園,甲鉄城のカバネリ,6.0,534,XS
楽園,鉄拳6,6.0,165,XS
楽園,ディスクアップ ULTRAREMIX,8.0,514,S
楽園,ニューキングハナハナV‐30,8.0,168,S
楽園,モンスターハンターライズ,8.0,533,S
楽園,ゴブリンスレイヤーII,9.0,100,S
楽園,スマスロ ハナビ,9.0,140,S
楽園,マギアレコード 魔法少女まどか☆マギカ外伝,9.0,439,S
楽園,新鬼武者3,9.0,255,S
楽園,機動戦士ガンダムユニコーン 覚醒DRIVE,9.0,52,S
楽園,沖ドキ!GOLD‐30,9.0,377,S
楽園,痛いのは嫌なので防御力に極振りしたいと思います。,9.0,535,S
楽園,革命機ヴァルヴレイヴ,9.0,308,S
楽園,スマスロ炎炎ノ消防隊2,10.0,139,S
楽園,ハッピージャグラーVIII,10.0,535,S
楽園,バイオハザード RE:3,10.0,41,S
楽園,新ハナビ,10.0,535,S
楽園,かぐや様は告らせたい,11.0,521,M
楽園,からくりサーカス,11.0,519,M
楽園,モンキーターンV,11.0,535,M
楽園,スーパーリオエース2,12.0,41,M
楽園,ソードアート・オンラインII,12.0,14,M
楽園,ダンベル何キロ持てる？,12.0,144,M
楽園,化物語,12.0,196,M
楽園,東京リベンジャーズ,12.0,280,M
楽園,東京喰種,12.0,501,M
楽園,革命機ヴァルヴレイヴ2,12.0,227,M
楽園,キングハナハナ-30,13.0,535,M
楽園,ゴーゴージャグラー3,14.0,535,M
楽園,ミリオンゴッド‐神々の軌跡‐,16.0,63,L
楽園,甲鉄城のカバネリ 海門(うなと)決戦,16.0,112,L
楽園,マイジャグラーV,20.0,535,L
楽園,北斗の拳 転生の章2,20.0,168,L
楽園,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,21.0,535,L
楽園,戦国乙女5 業火を穿つ宿焔の双刃,22.0,14,L
楽園,アイムジャグラーEX-TP,27.0,305,XL
楽園,ネオアイムジャグラーEX,27.0,266,XL
楽園,スマスロ北斗の拳,33.0,534,XL
レイトギャップ, ULTRAMAN,1.0,5,XXS
レイトギャップ, サラリーマン金太郎,1.0,281,XXS
レイトギャップ,A‐SLOT+ この素晴らしい世界に祝福を！,1.0,17,XXS
レイトギャップ,A‐SLOT+ 異世界かるてっと,1.0,77,XXS
レイトギャップ,D4DJ Pachi‐Slot Mix,1.0,4,XXS
レイトギャップ,GI優駿倶楽部黄金,1.0,2,XXS
レイトギャップ,SHAKE BONUS TRIGGER,1.0,242,XXS
レイトギャップ,ULTRAMAN,1.0,53,XXS
レイトギャップ,ありふれた職業で世界最強,1.0,367,XXS
レイトギャップ,うみねこのなく頃に2,1.0,140,XXS
レイトギャップ,とある魔術の禁書目録,1.0,35,XXS
レイトギャップ,ひぐらしのなく頃に 業,1.0,304,XXS
レイトギャップ,ようこそ実力至上主義の教室へ,1.0,169,XXS
レイトギャップ,アズールレーン THE ANIMATION,1.0,319,XXS
レイトギャップ,ガメラ2,1.0,96,XXS
レイトギャップ,ガールズ&パンツァー 最終章,1.0,136,XXS
レイトギャップ,ギャグダー,1.0,16,XXS
レイトギャップ,ギルティクラウン2,1.0,226,XXS
レイトギャップ,グランベルム,1.0,104,XXS
レイトギャップ,コードギアス反逆のルルーシュ3 C.C.&Kallen ver.,1.0,131,XXS
レイトギャップ,ゴジラ,1.0,231,XXS
レイトギャップ,ゴブリンスレイヤー,1.0,35,XXS
レイトギャップ,ゴールデンカムイ,1.0,63,XXS
レイトギャップ,シャーマンキング,1.0,435,XXS
レイトギャップ,ストライクウィッチーズ2,1.0,12,XXS
レイトギャップ,スマスロ ドルアーガの塔,1.0,137,XXS
レイトギャップ,スマスロ真・北斗無双,1.0,220,XXS
レイトギャップ,ソードアート・オンライン,1.0,369,XXS
レイトギャップ,ゾンビランドサガ,1.0,227,XXS
レイトギャップ,タクトオーパス デスティニー,1.0,42,XXS
レイトギャップ,ダンジョンに出会いを求めるのは間違っているだろうか2,1.0,102,XXS
レイトギャップ,デビル メイ クライ5 スタイリッシュトライブ,1.0,322,XXS
レイトギャップ,ドッチ,1.0,63,XXS
レイトギャップ,ニューゲッターマウス,1.0,124,XXS
レイトギャップ,ニューパルサーSP4 with 太鼓の達人,1.0,114,XXS
レイトギャップ,ネオプラネット,1.0,146,XXS
レイトギャップ,バキ 強くなりたくば喰らえ!!!,1.0,339,XXS
レイトギャップ,バンドリ！,1.0,15,XXS
レイトギャップ,バーニングエクスプレス,1.0,152,XXS
レイトギャップ,ビッグドリーム THE GOLDEN PUSHER,1.0,42,XXS
レイトギャップ,マクロスフロンティア4,1.0,342,XXS
レイトギャップ,マジカルハロウィン ボーナストリガー,1.0,158,XXS
レイトギャップ,ラブ嬢3～Wご指名はいかがですか?～,1.0,416,XXS
レイトギャップ,ワンパンマン,1.0,22,XXS
レイトギャップ,一方通行 とある魔術の禁書目録,1.0,108,XXS
レイトギャップ,不二子BT,1.0,181,XXS
レイトギャップ,主役は銭形4,1.0,243,XXS
レイトギャップ,乃木坂46,1.0,25,XXS
レイトギャップ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,1.0,135,XXS
レイトギャップ,今日から俺は!! パチスロ編,1.0,120,XXS
レイトギャップ,南国育ち,1.0,116,XXS
レイトギャップ,回胴黙示録カイジ 狂宴,1.0,385,XXS
レイトギャップ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,1.0,386,XXS
レイトギャップ,忍魂参 ～奥義皆伝ノ章～,1.0,278,XXS
レイトギャップ,攻殻機動隊,1.0,140,XXS
レイトギャップ,新鬼武者2,1.0,3,XXS
レイトギャップ,桃太郎電鉄 ～パチスロも定番!～,1.0,39,XXS
レイトギャップ,無職転生 ～異世界行ったら本気だす～,1.0,182,XXS
レイトギャップ,痛いのは嫌なので防御力に極振りしたいと思います。,1.0,442,XXS
レイトギャップ,範馬刃牙,1.0,104,XXS
レイトギャップ,絶対衝激IV,1.0,135,XXS
レイトギャップ,絶対衝激～PLATONIC HEART～,1.0,134,XXS
レイトギャップ,聖戦士ダンバイン,1.0,264,XXS
レイトギャップ,花笠,1.0,19,XXS
レイトギャップ,荒野のコトブキ飛行隊,1.0,29,XXS
レイトギャップ,防空少女ラブキューレ2～極限の共鳴～,1.0,4,XXS
レイトギャップ,鬼武者3,1.0,23,XXS
レイトギャップ,HEY！エリートサラリーマン鏡,2.0,355,XXS
レイトギャップ,LBニューパルサー,2.0,5,XXS
レイトギャップ,アイドルマスター ミリオンライブ！ ネクストプロローグ,2.0,159,XXS
レイトギャップ,アレックス ブライト,2.0,346,XXS
レイトギャップ,クランキークレスト,2.0,136,XXS
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,2.0,284,XXS
レイトギャップ,ディスクアップ ULTRAREMIX,2.0,315,XXS
レイトギャップ,デビル メイ クライ 5,2.0,5,XXS
レイトギャップ,ニューパルサーBT,2.0,129,XXS
レイトギャップ,バベル,2.0,46,XXS
レイトギャップ,モンスターハンターワールド:アイスボーン,2.0,107,XXS
レイトギャップ,犬夜叉2,2.0,25,XXS
レイトギャップ,虚構推理,2.0,77,XXS
レイトギャップ,BIRDIE WING ‐Golf Girls' Story‐,3.0,14,XXS
レイトギャップ,Re:ゼロから始める異世界生活 season2,3.0,114,XXS
レイトギャップ,Sister Quest,3.0,129,XXS
レイトギャップ,わたしの幸せな結婚,3.0,275,XXS
レイトギャップ,ゴジラ対エヴァンゲリオン,3.0,439,XXS
レイトギャップ,シン・エヴァンゲリオン,3.0,159,XXS
レイトギャップ,スマート沖スロ ニューキングハナハナV,3.0,165,XXS
レイトギャップ,ダーリン・イン・ザ・フランキス,3.0,250,XXS
レイトギャップ,ディスクアップ2,3.0,136,XXS
レイトギャップ,バイオハザード RE:2,3.0,120,XXS
レイトギャップ,バーサスリヴァイズ,3.0,136,XXS
レイトギャップ,ファミスタ回胴版!!,3.0,132,XXS
レイトギャップ,マジカルハロウィン8,3.0,417,XXS
レイトギャップ,ヨルムンガンド,3.0,77,XXS
レイトギャップ,七つの魔剣が支配する,3.0,26,XXS
レイトギャップ,交響詩篇エウレカセブン4 HI-EVOLUTION,3.0,61,XXS
レイトギャップ,戦姫絶唱シンフォギア 正義の歌,3.0,253,XXS
レイトギャップ,押忍!番長ZERO,3.0,135,XXS
レイトギャップ,沖ドキ!ゴージャス 30Φ,3.0,268,XXS
レイトギャップ,真・一騎当千,3.0,293,XXS
レイトギャップ,真打 吉宗,3.0,77,XXS
レイトギャップ,緑ドン VIVA!情熱南米編 REVIVAL,3.0,234,XXS
レイトギャップ,閃乱カグラ2 SHINOVI MASTER,3.0,113,XXS
レイトギャップ,ToLOVEるダークネス,4.0,59,XS
レイトギャップ,ToLOVEるダークネス TRANCE ver.8.7,4.0,392,XS
レイトギャップ,いざ!番長,4.0,5,XS
レイトギャップ,いざ！番長,4.0,378,XS
レイトギャップ,とある科学の超電磁砲2,4.0,225,XS
レイトギャップ,にゃんこ大戦争 超神速,4.0,68,XS
レイトギャップ,ウルトラミラクルジャグラー,4.0,456,XS
レイトギャップ,キン肉マン～7人の悪魔超人編～,4.0,223,XS
レイトギャップ,ゴブリンスレイヤーII,4.0,101,XS
レイトギャップ,ジャグラーガールズ,4.0,456,XS
レイトギャップ,スマスロ サンダーV,4.0,112,XS
レイトギャップ,スマスロ ハナビ,4.0,140,XS
レイトギャップ,スマスロ秘宝伝,4.0,180,XS
レイトギャップ,スーパーブラックジャック,4.0,452,XS
レイトギャップ,スーパーリオエース2,4.0,42,XS
レイトギャップ,ダンベル何キロ持てる？,4.0,276,XS
レイトギャップ,チバリヨ2プラス,4.0,414,XS
レイトギャップ,ハイパーラッシュ,4.0,135,XS
レイトギャップ,バイオハザード5,4.0,447,XS
レイトギャップ,マギアレコード 魔法少女まどか☆マギカ外伝,4.0,439,XS
レイトギャップ,マタドールIII,4.0,63,XS
レイトギャップ,ルパン三世 大航海者の秘宝,4.0,376,XS
レイトギャップ,ヱヴァンゲリヲン ～約束の扉～,4.0,206,XS
レイトギャップ,主役は銭形5,4.0,252,XS
レイトギャップ,化物語,4.0,195,XS
レイトギャップ,吉宗,4.0,425,XS
レイトギャップ,咲‐Saki‐ 頂上決戦,4.0,228,XS
レイトギャップ,新ハナビ,4.0,136,XS
レイトギャップ,東京リベンジャーズ,4.0,281,XS
レイトギャップ,炎炎ノ消防隊,4.0,130,XS
レイトギャップ,甲鉄城のカバネリ,4.0,134,XS
レイトギャップ,転生したら剣でした,4.0,252,XS
レイトギャップ,頭文字D 2nd,4.0,446,XS
レイトギャップ,麻雀物語,4.0,331,XS
レイトギャップ,うしおととら 白面決戦,5.0,137,XS
レイトギャップ,マイジャグラーV,5.0,456,XS
レイトギャップ,新鬼武者3,5.0,258,XS
レイトギャップ,機動戦士ガンダムSEED,5.0,208,XS
レイトギャップ,機動戦士ガンダムユニコーン 覚醒DRIVE,5.0,61,XS
レイトギャップ,ゴッドイーター リザレクション,6.0,457,XS
レイトギャップ,ハッピージャグラーVIII,6.0,456,XS
レイトギャップ,押忍！番長4,6.0,317,XS
レイトギャップ,スマスロ炎炎ノ消防隊,7.0,401,S
レイトギャップ,戦国乙女4 戦乱に閃く炯眼の軍師,7.0,452,S
レイトギャップ,スマスロ炎炎ノ消防隊2,8.0,140,S
レイトギャップ,ソードアート・オンラインII,8.0,14,S
レイトギャップ,モンスターハンターライズ,8.0,455,S
レイトギャップ,戦国乙女5 業火を穿つ宿焔の双刃,8.0,14,S
レイトギャップ,鉄拳6,8.0,168,S
レイトギャップ,バイオハザード RE:3,9.0,42,S
レイトギャップ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,9.0,454,S
レイトギャップ,沖ドキ!DUO アンコール,9.0,182,S
レイトギャップ,甲鉄城のカバネリ 海門(うなと)決戦,9.0,112,S
レイトギャップ,ファンキージャグラー2,10.0,456,S
レイトギャップ,かぐや様は告らせたい,11.0,456,S
レイトギャップ,沖ドキ!BLACK,12.0,456,M
レイトギャップ,ゴーゴージャグラー3,14.0,456,M
レイトギャップ,東京喰種,14.0,456,M
レイトギャップ,革命機ヴァルヴレイヴ2,14.0,229,M
レイトギャップ,ミリオンゴッド‐神々の軌跡‐,15.0,63,M
レイトギャップ,からくりサーカス,16.0,454,M
レイトギャップ,モンキーターンV,16.0,457,M
レイトギャップ,北斗の拳 転生の章2,16.0,168,M
レイトギャップ,スマスロ北斗の拳,17.0,456,M
レイトギャップ,革命機ヴァルヴレイヴ,21.0,411,L
レイトギャップ,沖ドキ!GOLD‐30,28.0,456,L
レイトギャップ,ネオアイムジャグラーEX,40.0,258,XL
レイトギャップ,アイムジャグラーEX-TP,45.0,456,XL
ARROW, Sister Quest,1.0,1,XXS
ARROW,A‐SLOT+ 異世界かるてっと,1.0,72,XXS
ARROW,BIRDIE WING ‐Golf Girls' Story‐,1.0,11,XXS
ARROW,Sister Quest,1.0,224,XXS
ARROW,ToLOVEるダークネス TRANCE ver.8.7,1.0,1,XXS
ARROW,うみねこのなく頃に2,1.0,136,XXS
ARROW,とある魔術の禁書目録,1.0,5,XXS
ARROW,わたしの幸せな結婚,1.0,167,XXS
ARROW,アクダマドライブ,1.0,73,XXS
ARROW,アズールレーン THE ANIMATION,1.0,317,XXS
ARROW,ウルトラミラクルジャグラー,1.0,532,XXS
ARROW,ガールズ&パンツァー 最終章,1.0,1,XXS
ARROW,キン肉マン～7人の悪魔超人編～,1.0,17,XXS
ARROW,ゴジラ,1.0,211,XXS
ARROW,ゴジラ対エヴァンゲリオン,1.0,150,XXS
ARROW,ジャグラーガールズ,1.0,532,XXS
ARROW,スマスロ ドルアーガの塔,1.0,105,XXS
ARROW,スマスロ炎炎ノ消防隊,1.0,445,XXS
ARROW,スマスロ真・北斗無双,1.0,365,XXS
ARROW,ゾンビランドサガ,1.0,69,XXS
ARROW,タクトオーパス デスティニー,1.0,38,XXS
ARROW,ディスクアップ ULTRAREMIX,1.0,472,XXS
ARROW,ディスクアップ2,1.0,396,XXS
ARROW,ニューパルサーDX3,1.0,532,XXS
ARROW,バイオハザード RE:2,1.0,146,XXS
ARROW,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,1.0,287,XXS
ARROW,バベル,1.0,29,XXS
ARROW,バンドリ！,1.0,57,XXS
ARROW,バーサスリヴァイズ,1.0,492,XXS
ARROW,プリズムナナ,1.0,188,XXS
ARROW,ミスタージャグラー,1.0,532,XXS
ARROW,主役は銭形4,1.0,105,XXS
ARROW,今日から俺は!! パチスロ編,1.0,136,XXS
ARROW,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,1.0,392,XXS
ARROW,甲鉄城のカバネリ,1.0,528,XXS
ARROW,範馬刃牙,1.0,136,XXS
ARROW,聖闘士星矢 海皇覚醒 CUSTOM EDITION,1.0,18,XXS
ARROW,鬼武者3,1.0,19,XXS
ARROW, ULTRAMAN,2.0,5,XXS
ARROW,SHAKE BONUS TRIGGER,2.0,241,XXS
ARROW,ULTRAMAN,2.0,29,XXS
ARROW,うしおととら 白面決戦,2.0,54,XXS
ARROW,ようこそ実力至上主義の教室へ,2.0,84,XXS
ARROW,アレックス ブライト,2.0,346,XXS
ARROW,スマスロ サンダーV,2.0,108,XXS
ARROW,スーパーリオエース2,2.0,38,XXS
ARROW,ドッチ,2.0,59,XXS
ARROW,一方通行 とある魔術の禁書目録,2.0,91,XXS
ARROW,七つの魔剣が支配する,2.0,282,XXS
ARROW,不二子BT,2.0,178,XXS
ARROW,咲‐Saki‐ 頂上決戦,2.0,125,XXS
ARROW,新ハナビ,2.0,396,XXS
ARROW,新・必殺仕置人 回胴 CRASH SPEC,2.0,19,XXS
ARROW,無職転生 ～異世界行ったら本気だす～,2.0,177,XXS
ARROW,犬夜叉2,2.0,68,XXS
ARROW,痛いのは嫌なので防御力に極振りしたいと思います。,2.0,457,XXS
ARROW,真・一騎当千,2.0,124,XXS
ARROW,絶対衝激IV,2.0,90,XXS
ARROW,絶対衝激～PLATONIC HEART～,2.0,48,XXS
ARROW,聖戦士ダンバイン,2.0,95,XXS
ARROW,荒野のコトブキ飛行隊,2.0,30,XXS
ARROW,転生したら剣でした,2.0,205,XXS
ARROW,麻雀物語,2.0,182,XXS
ARROW,ToLOVEるダークネス,3.0,368,XXS
ARROW,ギルティクラウン2,3.0,125,XXS
ARROW,スマート沖スロ スターハナハナ,3.0,349,XXS
ARROW,スマート沖スロ ドラゴンハナハナ～閃光～,3.0,396,XXS
ARROW,バーニングエクスプレス,3.0,91,XXS
ARROW,ラブ嬢3～Wご指名はいかがですか?～,3.0,532,XXS
ARROW,仮面ライダー電王,3.0,49,XXS
ARROW,戦国乙女4 戦乱に閃く炯眼の軍師,3.0,532,XXS
ARROW,超華祭,3.0,18,XXS
ARROW,頭文字D 2nd,3.0,108,XXS
ARROW,Re:ゼロから始める異世界生活 season2,4.0,73,XS
ARROW, サラリーマン金太郎,5.0,131,XS
ARROW,LBニューパルサー,5.0,5,XS
ARROW,ありふれた職業で世界最強,5.0,179,XS
ARROW,いざ!番長,5.0,5,XS
ARROW,とある科学の超電磁砲2,5.0,188,XS
ARROW,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,5.0,245,XS
ARROW,ゴッドイーター リザレクション,5.0,532,XS
ARROW,サラリーマン金太郎～MAX～,5.0,14,XS
ARROW,シャーマンキング,5.0,129,XS
ARROW,スマスロ ハナビ,5.0,136,XS
ARROW,スマスロ炎炎ノ消防隊2,5.0,136,XS
ARROW,スマスロ秘宝伝,5.0,140,XS
ARROW,スマート沖スロ ニューキングハナハナV,5.0,164,XS
ARROW,スーパービンゴネオ,5.0,529,XS
ARROW,ダンベル何キロ持てる？,5.0,150,XS
ARROW,ダークハイビ,5.0,1,XS
ARROW,チバリヨ2,5.0,287,XS
ARROW,ニューパルサーBT,5.0,57,XS
ARROW,ネオプラネット,5.0,140,XS
ARROW,ハッピージャグラーVIII,5.0,532,XS
ARROW,マギアレコード 魔法少女まどか☆マギカ外伝,5.0,437,XS
ARROW,マタドールIII,5.0,63,XS
ARROW,ルパン三世 大航海者の秘宝,5.0,305,XS
ARROW,主役は銭形5,5.0,244,XS
ARROW,化物語,5.0,192,XS
ARROW,回胴黙示録カイジ 狂宴,5.0,280,XS
ARROW,押忍！番長4,5.0,353,XS
ARROW,攻殻機動隊,5.0,136,XS
ARROW,機動戦士ガンダムユニコーン 覚醒DRIVE,5.0,48,XS
ARROW,緑ドン VIVA!情熱南米編 REVIVAL,5.0,123,XS
ARROW,革命機ヴァルヴレイヴ,5.0,319,XS
ARROW,アイドルマスター ミリオンライブ！ ネクストプロローグ,6.0,55,XS
ARROW,ゴーゴージャグラー3,8.0,532,S
ARROW,いざ！番長,9.0,376,S
ARROW,かぐや様は告らせたい,9.0,531,S
ARROW,にゃんこ大戦争 超神速,9.0,105,S
ARROW,シン・エヴァンゲリオン,9.0,130,S
ARROW,ファンキージャグラー2,9.0,532,S
ARROW,沖ドキ!DUO アンコール,9.0,119,S
ARROW,からくりサーカス,10.0,488,S
ARROW,ゴブリンスレイヤーII,10.0,96,S
ARROW,スーパーブラックジャック,10.0,498,S
ARROW,ソードアート・オンラインII,10.0,11,S
ARROW,ダーリン・イン・ザ・フランキス,10.0,125,S
ARROW,デビル メイ クライ 5,10.0,5,S
ARROW,デビル メイ クライ5 スタイリッシュトライブ,10.0,196,S
ARROW,バイオハザード RE:3,10.0,38,S
ARROW,バイオハザード5,10.0,332,S
ARROW,モンスターハンターライズ,10.0,532,S
ARROW,ヨルムンガンド,10.0,73,S
ARROW,ヱヴァンゲリヲン ～約束の扉～,10.0,168,S
ARROW,吉宗,10.0,423,S
ARROW,戦国乙女5 業火を穿つ宿焔の双刃,10.0,11,S
ARROW,東京リベンジャーズ,10.0,282,S
ARROW,機動戦士ガンダムSEED,10.0,87,S
ARROW,沖ドキ!BLACK,10.0,532,S
ARROW,甲鉄城のカバネリ 海門(うなと)決戦,10.0,108,S
ARROW,真打 吉宗,10.0,73,S
ARROW,革命機ヴァルヴレイヴ2,10.0,226,S
ARROW,アイムジャグラーEX-TP,15.0,249,M
ARROW,ネオアイムジャグラーEX,15.0,290,M
ARROW,ミリオンゴッド‐神々の軌跡‐,15.0,59,M
ARROW,新鬼武者3,15.0,255,M
ARROW,モンキーターンV,16.0,532,M
ARROW,鉄拳6,19.0,158,L
ARROW,ビッグドリーム THE GOLDEN PUSHER,20.0,38,L
ARROW,北斗の拳 転生の章2,20.0,164,L
ARROW,東京喰種,20.0,499,L
